Date,Open,High,Low,Close,Volume,SMA,Signal,Position,Exec_Price,Exit_Reason,Market_Return,Strategy_Return,Cost,Market_Equity,Strategy_Equity
2025-09-22,25238.099609375,25331.69921875,25151.05078125,25202.349609375,254500,24882.0141015625,1,0.0,25238.099609375,Signal,-0.006713331762895658,-0.0,0.0,100222.994676643,100000.0
2025-09-23,25209.0,25261.900390625,25084.650390625,25169.5,299200,24882.407109375,1,1.0,25209.0,Signal,-0.0010934793811043563,-0.002093479381104356,0.001,100113.40289845155,99790.65206188956
2025-09-24,25108.75,25149.849609375,25027.44921875,25056.900390625,244400,24881.8991015625,1,1.0,25108.75,Signal,-0.00391723052424584,-0.00391723052424584,0.0,99721.2356207316,99399.74907359833
2025-09-25,25034.5,25092.69921875,24878.30078125,24890.849609375,342500,24875.800078125,1,1.0,25034.5,Signal,-0.00289761264689079,-0.00289761264689079,0.0,99432.28210723339,99111.7271035849
2025-09-26,24818.55078125,24868.599609375,24629.44921875,24654.69921875,291500,24864.653046875,0,1.0,24818.55078125,Signal,-0.008566540971078984,-0.008566540971078984,0.0,98580.4913887139,98262.68243263764
2025-09-29,24728.55078125,24791.30078125,24606.19921875,24634.900390625,394400,24855.1220703125,0,0.0,24728.55078125,Signal,-0.0035667959056464357,-0.001,0.001,98228.87489565201,98164.419750205
2025-09-30,24691.94921875,24731.80078125,24587.69921875,24611.099609375,303000,24847.9760546875,0,0.0,24691.94921875,Signal,-0.001420609936435646,-0.0,0.0,98089.32997993036,98164.419750205
2025-10-01,24620.55078125,24867.94921875,24605.94921875,24836.30078125,308900,24842.8880859375,0,0.0,24620.55078125,Signal,-0.002832043675386786,-0.0,0.0,97811.53671333776,98164.419750205
2025-10-03,24759.55078125,24904.80078125,24747.55078125,24894.25,365900,24839.555078125,1,0.0,24759.55078125,Signal,0.005705213917555763,0.0,0.0,98369.57245389222,98164.419750205
2025-10-06,24916.55078125,25095.94921875,24881.650390625,25077.650390625,268800,24836.710078125,1,1.0,24916.55078125,Signal,0.006400511228362294,0.005400511228362294,0.001,98999.18800691255,98694.55780129167
2025-10-07,25085.30078125,25220.900390625,25076.30078125,25108.30078125,288000,24837.6341015625,1,1.0,25085.30078125,Signal,0.0068321305592103036,0.0068321305592103036,0.0,99675.56338463158,99368.85190567361
2025-10-08,25079.75,25192.5,25008.5,25046.150390625,227400,24841.817109375,1,1.0,25079.75,Signal,-0.00016175243900138337,-0.00016175243900138337,0.0,99659.44061914527,99352.7787515171
2025-10-09,25074.30078125,25199.25,25024.30078125,25181.80078125,286300,24851.8351171875,1,1.0,25074.30078125,Signal,-0.00015775183118236203,-0.00015775183118236203,0.0,99643.719159893,99337.10566873598
2025-10-10,25167.650390625,25330.75,25156.849609375,25285.349609375,232900,24861.1201171875,1,1.0,25167.650390625,Signal,0.0037824435507116897,0.0037824435507116897,0.0,100020.61590279825,99712.84266341905
2025-10-13,25177.30078125,25267.30078125,25152.30078125,25227.349609375,234300,24868.56609375,1,1.0,25177.30078125,Signal,0.00044296805144619113,0.00044296805144619113,0.0,100064.92184012916,99757.01226703782
2025-10-14,25277.55078125,25310.349609375,25060.55078125,25145.5,292100,24876.1091015625,1,1.0,25277.55078125,Signal,0.004041285034486442,0.004041285034486442,0.0,100469.31271123873,100160.1587877977
2025-10-15,25181.94921875,25365.150390625,25159.349609375,25323.55078125,289900,24891.273125,1,1.0,25181.94921875,Signal,-0.003722549988975454,-0.003722549988975454,0.0,100095.31067231315,99787.3075898064
2025-10-16,25394.900390625,25625.400390625,25376.849609375,25585.30078125,372800,24908.524140625,1,1.0,25394.900390625,Signal,0.008516024536498601,0.008516024536498601,0.0,100947.72479398701,100637.09874967232
2025-10-17,25546.849609375,25781.5,25508.599609375,25709.849609375,422100,24929.7301171875,1,1.0,25546.849609375,Signal,0.00604297782638199,0.00604297782638199,0.0,101557.7496565408,101245.24650592801
2025-10-20,25824.599609375,25926.19921875,25788.5,25843.150390625,301100,24955.109140625,1,1.0,25824.599609375,Signal,0.010931705869031938,0.010931705869031938,0.0,102667.94910450687,102352.02976136845
2025-10-21,25901.19921875,25934.349609375,25825.80078125,25868.599609375,42500,24980.558125,1,1.0,25901.19921875,Signal,0.003025672773443922,0.003025672773443922,0.0,102978.58872281772,102661.71351112414
2025-10-23,26057.19921875,26104.19921875,25862.44921875,25891.400390625,448400,25011.1201171875,1,1.0,26057.19921875,Signal,0.006082410961678187,0.006082410961678187,0.0,103604.94681968354,103286.14424272886
2025-10-24,25935.099609375,25944.150390625,25718.19921875,25795.150390625,284900,25035.322109375,1,1.0,25935.099609375,Signal,-0.004626306327091245,-0.004626306327091245,0.0,103125.63859869368,102808.31090011787
2025-10-27,25843.19921875,26005.94921875,25827.0,25966.05078125,266300,25064.8951171875,1,1.0,25843.19921875,Signal,-0.0034839517124201965,-0.0034839517124201965,0.0,102766.35385350333,102450.13170930637
2025-10-28,25939.94921875,26041.69921875,25810.05078125,25936.19921875,395200,25091.232109375,1,1.0,25939.94921875,Signal,0.0038032553491469615,0.0038032553491469615,0.0,103157.20053850899,102839.77572075061
2025-10-29,25982.0,26097.849609375,25960.30078125,26053.900390625,321900,25119.6841015625,1,1.0,25982.0,Signal,0.0016806056742333598,0.0016806056742333598,0.0,103330.56711507203,103012.60883136379
2025-10-30,25984.400390625,26032.05078125,25845.25,25877.849609375,257400,25139.702109375,1,1.0,25984.400390625,Signal,0.0001519104858767275,0.0001519104858767275,0.0,103346.26411172838,103028.25752682278
2025-10-31,25863.80078125,25953.75,25711.19921875,25722.099609375,334400,25154.53109375,1,1.0,25863.80078125,Signal,-0.004581707373879284,-0.004581707373879284,0.0,102872.7617713848,102556.21219959421
2025-11-03,25696.849609375,25803.099609375,25645.5,25763.349609375,23300,25168.7870703125,1,1.0,25696.849609375,Signal,-0.006395489252440023,-0.006395489252440023,0.0,102214.84012910709,101900.31504670074
2025-11-04,25744.75,25787.400390625,25578.400390625,25597.650390625,305100,25179.065078125,1,1.0,25744.75,Signal,0.0019235807407487428,0.0019235807407487428,0.0,102411.45862699814,102096.32853020082
2025-11-06,25593.349609375,25679.150390625,25491.55078125,25509.69921875,371900,25191.8570703125,1,1.0,25593.349609375,Signal,-0.005821302014187823,-0.005821302014187823,0.0,101815.29059661689,101501.99496728675
2025-11-07,25433.80078125,25551.25,25318.44921875,25492.30078125,305600,25202.3480859375,1,1.0,25433.80078125,Signal,-0.006174471761988131,-0.006174471761988131,0.0,101186.63495988946,100875.2737655758
2025-11-10,25503.5,25653.44921875,25503.5,25574.349609375,243600,25219.5940625,1,1.0,25503.5,Signal,0.0027999407589787365,0.0027999407589787365,0.0,101469.95154337757,101157.71855616516
2025-11-11,25617.0,25715.80078125,25449.25,25694.94921875,297700,25243.4750390625,1,1.0,25617.0,Signal,0.0045098933666434474,0.0045098933666434474,0.0,101927.57020475667,101613.92908006639
2025-11-12,25834.30078125,25934.55078125,25781.150390625,25875.80078125,312600,25272.4540625,1,1.0,25834.30078125,Signal,0.00854220254825202,0.00854220254825202,0.0,102798.25615469686,102481.93584399203
2025-11-13,25906.099609375,26010.69921875,25808.400390625,25879.150390625,385200,25297.5360546875,1,1.0,25906.099609375,Signal,0.0028387292052088012,0.0028387292052088012,0.0,103090.07256668774,102772.85430827872
2025-11-14,25767.900390625,25940.19921875,25740.80078125,25910.05078125,518900,25324.145078125,1,1.0,25767.900390625,Signal,-0.005275097026257591,-0.005275097026257591,0.0,102546.26243145452,102230.7175301371
2025-11-17,25948.19921875,26024.19921875,25906.349609375,26013.44921875,281800,25350.113046875,1,1.0,25948.19921875,Signal,0.00705655598489654,0.00705655598489654,0.0,103269.88587334398,102952.11431176466
2025-11-18,26021.80078125,26029.849609375,25876.5,25910.05078125,280000,25373.628046875,1,1.0,26021.80078125,Signal,0.002896004363704763,0.002896004363704763,0.0,103568.95591347248,103250.26408406415
2025-11-19,25918.099609375,26074.650390625,25856.19921875,26052.650390625,250100,25399.8610546875,1,1.0,25918.099609375,Signal,-0.003925641273659885,-0.003925641273659885,0.0,103162.38134546869,102844.94058585947
2025-11-20,26132.099609375,26246.650390625,26063.19921875,26192.150390625,240400,25428.2410546875,1,1.0,26132.099609375,Signal,0.00831630201569269,0.00831630201569269,0.0,104020.31086539567,103700.23017255745
2025-11-21,26109.55078125,26179.19921875,26052.19921875,26068.150390625,235600,25452.2320703125,1,1.0,26109.55078125,Signal,-0.0008033547368640812,-0.0008033547368640812,0.0,103936.74565593187,103616.92210143442
2025-11-24,26122.80078125,26142.80078125,25912.150390625,25959.5,464700,25471.960078125,1,1.0,26122.80078125,Signal,0.0005670009435048364,0.0005670009435048364,0.0,103995.67788878361,103675.672994029
2025-11-25,25998.5,26032.599609375,25857.5,25884.80078125,260500,25489.54609375,1,1.0,25998.5,Signal,-0.004698801390399554,-0.004698801390399554,0.0,103507.02285292426,103188.52159761405
2025-11-26,25842.94921875,26215.150390625,25842.94921875,26205.30078125,275300,25511.372109375,1,1.0,25842.94921875,Signal,-0.005923543723218438,-0.005923543723218438,0.0,102893.89447739479,102577.27987819632
2025-11-27,26261.25,26310.44921875,26141.900390625,26215.55078125,240300,25534.299140625,1,1.0,26261.25,Signal,0.01624578713842075,0.01624578713842075,0.0,104565.48678491767,104243.7285323357
2025-11-28,26237.44921875,26280.75,26172.400390625,26202.94921875,202500,25553.5761328125,1,1.0,26237.44921875,Signal,-0.0008467842013286428,-0.0008467842013286428,0.0,104476.94238270396,104155.45658992694
2025-12-01,26325.80078125,26325.80078125,26124.19921875,26175.75,213800,25570.4861328125,1,1.0,26325.80078125,Signal,0.0034269076494459986,0.0034269076494459986,0.0,104834.97521574596,104512.3877208465
2025-12-02,26087.94921875,26154.599609375,25997.849609375,26032.19921875,254800,25582.658125,1,1.0,26087.94921875,Signal,-0.008975398412838542,-0.008975398412838542,0.0,103894.03954558459,103574.34740197484
2025-12-03,26004.900390625,26066.44921875,25891.0,25986.0,265700,25595.837109375,1,1.0,26004.900390625,Signal,-0.0031238934621301336,-0.0031238934621301336,0.0,103569.48563469383,103250.79217528141
2025-12-04,25981.849609375,26098.25,25938.94921875,26033.75,248100,25612.4651171875,1,0.0,25981.849609375,Signal,-0.0008268776341945114,-0.001,0.001,103483.84634343749,103147.54138310613
